3|3|2022-08-21|A|West Ham|2|0|away
4|4|2022-08-27|H|Leeds|1|0|home
5|5|2022-08-30|A|Fulham|1|2|away
6|6|2022-09-04|H|Leicester|5|2|home
7|7|2023-04-04|A|Bournemouth|2|0|away
8|8|2023-03-15|H|Crystal Palace|1|0|home
9|9|2022-10-01|A|Liverpool|3|3|away
10|10|2022-10-08|H|Tottenham|0|1|home
11|11|2022-10-14|A|Brentford|0|2|away
12|12|2022-10-18|H|Nott'm Forest|0|0|home
13|13|2022-10-22|A|Man City|1|3|away
14|14|2022-10-29|H|Chelsea|4|1|home
15|15|2022-11-05|A|Wolves|3|2|away
16|16|2022-11-13|H|Aston Villa|1|2|home
17|17|2022-12-26|A|Southampton|3|1|away
18|18|2022-12-31|H|Arsenal|2|4|home
19|19|2023-01-03|A|Everton|4|1|away
20|20|2023-01-14|H|Liverpool|3|0|home
21|21|2023-01-21|A|Leicester|2|2|away
22|22|2023-02-04|H|Bournemouth|1|0|home
23|23|2023-02-11|A|Crystal Palace|1|1|away
24|24|2023-02-18|H|Fulham|0|1|home
25|25|2023-05-18|A|Newcastle|1|4|away
26|26|2023-03-04|H|West Ham|4|0|home
27|27|2023-03-11|A|Leeds|2|2|away
28|28|2023-05-04|H|Man United|1|0|home
29|29|2023-04-01|H|Brentford|3|3|home
30|30|2023-04-08|A|Tottenham|1|2|away
31|31|2023-04-15|A|Chelsea|2|1|away
32|32|2023-05-24|H|Man City|1|1|home
33|33|2023-04-26|A|Nott'm Forest|1|3|away
34|34|2023-04-29|H|Wolves|6|0|home
35|35|2023-05-08|H|Everton|1|5|home
36|36|2023-05-14|A|Arsenal|3|0|away
37|37|2023-05-21|H|Southampton|3|1|home
38|38|2023-05-28|A|Aston Villa|1|2|away

TEAMPIVOT|Chelsea|P38 W11 D11 L16 GF38 GA47 PTS44
1|1|2022-08-06|A|Everton|1|0|away
2|2|2022-08-14|H|Tottenham|2|2|home
3|3|2022-08-21|A|Leeds|0|3|away
4|4|2022-08-27|H|Leicester|2|1|home
5|5|2022-08-30|A|Southampton|1|2|away
6|6|2022-09-03|H|West Ham|2|1|home
7|7|2023-01-12|A|Fulham|1|2|away
8|8|2023-04-04|H|Liverpool|0|0|home
9|9|2022-10-01|A|Crystal Palace|2|1|away
10|10|2022-10-08|H|Wolves|3|0|home
11|11|2022-10-16|A|Aston Villa|2|0|away
12|12|2022-10-19|A|Brentford|0|0|away
13|13|2022-10-22|H|Man United|1|1|home
14|14|2022-10-29|A|Brighton|1|4|away
15|15|2022-11-06|H|Arsenal|0|1|home
16|16|2022-11-12|A|Newcastle|0|1|away
17|17|2022-12-27|H|Bournemouth|2|0|home
18|18|2023-01-01|A|Nott'm Forest|1|1|away
19|19|2023-01-05|H|Man City|0|1|home
20|20|2023-01-15|H|Crystal Palace|1|0|home
21|21|2023-01-21|A|Liverpool|0|0|away
22|22|2023-02-03|H|Fulham|0|0|home
23|23|2023-02-11|A|West Ham|1|1|away
24|24|2023-02-18|H|Southampton|0|1|home
25|25|2023-02-26|A|Tottenham|0|2|away
26|26|2023-03-04|H|Leeds|1|0|home
27|27|2023-03-11|A|Leicester|3|1|away
28|28|2023-03-18|H|Everton|2|2|home
29|29|2023-04-01|H|Aston Villa|0|2|home
30|30|2023-04-08|A|Wolves|0|1|away
31|31|2023-04-15|H|Brighton|1|2|home
32|32|2023-05-25|A|Man United|1|4|away
33|33|2023-04-26|H|Brentford|0|2|home
34|34|2023-05-02|A|Arsenal|1|3|away
35|35|2023-05-06|A|Bournemouth|3|1|away
36|36|2023-05-13|H|Nott'm Forest|2|2|home
37|37|2023-05-21|A|Man City|0|1|away
38|38|2023-05-28|H|Newcastle|1|1|home

TEAMPIVOT|Man City|P38 W28 D5 L5 GF94 GA33 PTS89
1|1|2022-08-07|A|West Ham|2|0|away
2|2|2022-08-13|H|Bournemouth|4|0|home
3|3|2022-08-21|A|Newcastle|3|3|away
4|4|2022-08-27|H|Crystal Palace|4|2|home
5|5|2022-08-31|H|Nott'm Forest|6|0|home
6|6|2022-09-03|A|Aston Villa|1|1|away
7|7|2023-01-19|H|Tottenham|4|2|home
8|8|2022-09-17|A|Wolves|3|0|away
9|9|2022-10-02|H|Man United|6|3|home
10|10|2022-10-08|H|Southampton|4|0|home
11|11|2022-10-16|A|Liverpool|0|1|away
12|12|2023-02-15|A|Arsenal|3|1|away
13|13|2022-10-22|H|Brighton|3|1|home
14|14|2022-10-29|A|Leicester|1|0|away
15|15|2022-11-05|H|Fulham|2|1|home
16|16|2022-11-12|H|Brentford|1|2|home
17|17|2022-12-28|A|Leeds|3|1|away
18|18|2022-12-31|H|Everton|1|1|home
19|19|2023-01-05|A|Chelsea|1|0|away
20|20|2023-01-14|A|Man United|1|2|away
21|21|2023-01-22|H|Wolves|3|0|home
22|22|2023-02-05|A|Tottenham|0|1|away
23|23|2023-02-12|H|Aston Villa|3|1|home
24|24|2023-02-18|A|Nott'm Forest|1|1|away
25|25|2023-02-25|A|Bournemouth|4|1|away
26|26|2023-03-04|H|Newcastle|2|0|home
27|27|2023-03-11|A|Crystal Palace|1|0|away
28|28|2023-05-03|H|West Ham|3|0|home
29|29|2023-04-01|H|Liverpool|4|1|home
30|30|2023-04-08|A|Southampton|4|1|away
31|31|2023-04-15|H|Leicester|3|1|home
32|32|2023-05-24|A|Brighton|1|1|away
33|33|2023-04-26|H|Arsenal|4|1|home
34|34|2023-04-30|A|Fulham|2|1|away
35|35|2023-05-06|H|Leeds|2|1|home
36|36|2023-05-14|A|Everton|3|0|away
37|37|2023-05-21|H|Chelsea|1|0|home
38|38|2023-05-28|A|Brentford|0|1|away

TEAMPIVOT|Everton|P38 W8 D12 L18 GF34 GA57 PTS36
1|1|2022-08-06|H|Chelsea|0|1|home
2|2|2022-08-13|A|Aston Villa|1|2|away
3|3|2022-08-20|H|Nott'm Forest|1|1|home
4|4|2022-08-27|A|Brentford|1|1|away
5|5|2022-08-30|A|Leeds|1|1|away
6|6|2022-09-03|H|Liverpool|0|0|home
7|7|2023-03-01|A|Arsenal|0|4|away
8|8|2022-09-18|H|West Ham|1|0|home
9|9|2022-10-01|A|Southampton|2|1|away
10|10|2022-10-09|H|Man United|1|2|home
11|11|2022-10-15|A|Tottenham|0|2|away
12|12|2022-10-19|A|Newcastle|0|1|away
13|13|2022-10-22|H|Crystal Palace|3|0|home
14|14|2022-10-29|A|Fulham|0|0|away
15|15|2022-11-05|H|Leicester|0|2|home
16|16|2022-11-12|A|Bournemouth|0|3|away
17|17|2022-12-26|H|Wolves|1|2|home
18|18|2022-12-31|A|Man City|1|1|away
19|19|2023-01-03|H|Brighton|1|4|home
20|20|2023-01-14|H|Southampton|1|2|home
21|21|2023-01-21|A|West Ham|0|2|away
22|22|2023-02-04|H|Arsenal|1|0|home
23|23|2023-02-13|A|Liverpool|0|2|away
24|24|2023-02-18|H|Leeds|1|0|home
25|25|2023-02-25|H|Aston Villa|0|2|home
26|26|2023-03-05|A|Nott'm Forest|2|2|away
27|27|2023-03-11|H|Brentford|1|0|home
28|28|2023-03-18|A|Chelsea|2|2|away
29|29|2023-04-03|H|Tottenham|1|1|home
30|30|2023-04-08|A|Man United|0|2|away
31|31|2023-04-15|H|Fulham|1|3|home
32|32|2023-04-22|A|Crystal Palace|0|0|away
33|33|2023-04-27|H|Newcastle|1|4|home
34|34|2023-05-01|A|Leicester|2|2|away
35|35|2023-05-08|A|Brighton|5|1|away
36|36|2023-05-14|H|Man City|0|3|home
37|37|2023-05-20|A|Wolves|1|1|away
38|38|2023-05-28|H|Bournemouth|1|0|home

TEAMPIVOT|Fulham|P38 W15 D7 L16 GF55 GA53 PTS52
1|1|2022-08-06|H|Liverpool|2|2|home
2|2|2022-08-13|A|Wolves|0|0|away
3|3|2022-08-20|H|Brentford|3|2|home
4|4|2022-08-27|A|Arsenal|1|2|away
5|5|2022-08-30|H|Brighton|2|1|home
6|6|2022-09-03|A|Tottenham|1|2|away
7|7|2023-01-12|H|Chelsea|2|1|home
8|8|2022-09-16|A|Nott'm Forest|3|2|away
9|9|2022-10-01|H|Newcastle|1|4|home
10|10|2022-10-09|A|West Ham|1|3|away
11|11|2022-10-15|H|Bournemouth|2|2|home
12|12|2022-10-20|H|Aston Villa|3|0|home
13|13|2022-10-23|A|Leeds|3|2|away
14|14|2022-10-29|H|Everton|0|0|home
15|15|2022-11-05|A|Man City|1|2|away
16|16|2022-11-13|H|Man United|1|2|home
17|17|2022-12-26|A|Crystal Palace|3|0|away
18|18|2022-12-31|H|Southampton|2|1|home
19|19|2023-01-03|A|Leicester|1|0|away
20|20|2023-01-15|A|Newcastle|0|1|away
21|21|2023-01-23|H|Tottenham|0|1|home
22|22|2023-02-03|A|Chelsea|0|0|away
23|23|2023-02-11|H|Nott'm Forest|2|0|home
24|24|2023-02-18|A|Brighton|1|0|away
25|25|2023-02-24|H|Wolves|1|1|home
26|26|2023-03-06|A|Brentford|2|3|away
27|27|2023-03-12|H|Arsenal|0|3|home
28|28|2023-05-03|A|Liverpool|0|1|away
29|29|2023-04-01|A|Bournemouth|1|2|away
30|30|2023-04-08|H|West Ham|0|1|home
31|31|2023-04-15|A|Everton|3|1|away
32|32|2023-04-22|H|Leeds|2|1|home
33|33|2023-04-25|A|Aston Villa|0|1|away
34|34|2023-04-30|H|Man City|1|2|home
35|35|2023-05-08|H|Leicester|5|3|home
36|36|2023-05-13|A|Southampton|2|0|away
37|37|2023-05-20|H|Crystal Palace|2|2|home
38|38|2023-05-28|A|Man United|1|2|away

TEAMPIVOT|Leeds|P38 W7 D10 L21 GF48 GA78 PTS31
1|1|2022-08-06|H|Wolves|2|1|home
2|2|2022-08-13|A|Southampton|2|2|away
3|3|2022-08-21|H|Chelsea|3|0|home
4|4|2022-08-27|A|Brighton|0|1|away
5|5|2022-08-30|H|Everton|1|1|home
6|6|2022-09-03|A|Brentford|2|5|away
7|7|2023-04-04|H|Nott'm Forest|2|1|home
8|8|2023-02-08|A|Man United|2|2|away
9|9|2022-10-02|H|Aston Villa|0|0|home
10|10|2022-10-09|A|Crystal Palace|1|2|away
11|11|2022-10-16|H|Arsenal|0|1|home
12|12|2022-10-20|A|Leicester|0|2|away
13|13|2022-10-23|H|Fulham|2|3|home
14|14|2022-10-29|A|Liverpool|2|1|away
15|15|2022-11-05|H|Bournemouth|4|3|home
16|16|2022-11-12|A|Tottenham|3|4|away
17|17|2022-12-28|H|Man City|1|3|home
18|18|2022-12-31|A|Newcastle|0|0|away
19|19|2023-01-04|H|West Ham|2|2|home
20|20|2023-01-13|A|Aston Villa|1|2|away
21|21|2023-01-22|H|Brentford|0|0|home
22|22|2023-02-05|A|Nott'm Forest|0|1|away
23|23|2023-02-12|H|Man United|0|2|home
24|24|2023-02-18|A|Everton|0|1|away
25|25|2023-02-25|H|Southampton|1|0|home
26|26|2023-03-04|A|Chelsea|0|1|away
27|27|2023-03-11|H|Brighton|2|2|home
28|28|2023-03-18|A|Wolves|4|2|away
29|29|2023-04-01|A|Arsenal|1|4|away
30|30|2023-04-09|H|Crystal Palace|1|5|home
31|31|2023-04-17|H|Liverpool|1|6|home
32|32|2023-04-22|A|Fulham|1|2|away
33|33|2023-04-25|H|Leicester|1|1|home
34|34|2023-04-30|A|Bournemouth|1|4|away
35|35|2023-05-06|A|Man City|1|2|away
36|36|2023-05-13|H|Newcastle|2|2|home
37|37|2023-05-21|A|West Ham|1|3|away
38|38|2023-05-28|H|Tottenham|1|4|home

TEAMPIVOT|Leicester|P38 W9 D7 L22 GF51 GA68 PTS34
1|1|2022-08-07|H|Brentford|2|2|home
2|2|2022-08-13|A|Arsenal|2|4|away
3|3|2022-08-20|H|Southampton|1|2|home
4|4|2022-08-27|A|Chelsea|1|2|away
5|5|2022-09-01|H|Man United|0|1|home
6|6|2022-09-04|A|Brighton|2|5|away
7|7|2023-04-04|H|Aston Villa|1|2|home
8|8|2022-09-17|A|Tottenham|2|6|away
9|9|2022-10-03|H|Nott'm Forest|4|0|home
10|10|2022-10-08|A|Bournemouth|1|2|away
11|11|2022-10-15|H|Crystal Palace|0|0|home
12|12|2022-10-20|H|Leeds|2|0|home
13|13|2022-10-23|A|Wolves|4|0|away
14|14|2022-10-29|H|Man City|0|1|home
15|15|2022-11-05|A|Everton|2|0|away
16|16|2022-11-12|A|West Ham|2|0|away
17|17|2022-12-26|H|Newcastle|0|3|home
18|18|2022-12-30|A|Liverpool|1|2|away
19|19|2023-01-03|H|Fulham|0|1|home
20|20|2023-01-14|A|Nott'm Forest|0|2|away
21|21|2023-01-21|H|Brighton|2|2|home
22|22|2023-02-04|A|Aston Villa|4|2|away
23|23|2023-02-11|H|Tottenham|4|1|home
24|24|2023-02-19|A|Man United|0|3|away
25|25|2023-02-25|H|Arsenal|0|1|home
26|26|2023-03-04|A|Southampton|0|1|away
27|27|2023-03-11|H|Chelsea|1|3|home
28|28|2023-03-18|A|Brentford|1|1|away
29|29|2023-04-01|A|Crystal Palace|1|2|away
30|30|2023-04-08|H|Bournemouth|0|1|home
31|31|2023-04-15|A|Man City|1|3|away
32|32|2023-04-22|H|Wolves|2|1|home
33|33|2023-04-25|A|Leeds|1|1|away
34|34|2023-05-01|H|Everton|2|2|home
35|35|2023-05-08|A|Fulham|3|5|away
36|36|2023-05-15|H|Liverpool|0|3|home
37|37|2023-05-22|A|Newcastle|0|0|away
38|38|2023-05-28|H|West Ham|2|1|home

TEAMPIVOT|Liverpool|P38 W19 D10 L9 GF75 GA47 PTS67
1|1|2022-08-06|A|Fulham|2|2|away
2|2|2022-08-15|H|Crystal Palace|1|1|home
3|3|2022-08-22|A|Man United|1|2|away
4|4|2022-08-27|H|Bournemouth|9|0|home
5|5|2022-08-31|H|Newcastle|2|1|home
6|6|2022-09-03|A|Everton|0|0|away
7|7|2023-03-01|H|Wolves|2|0|home
8|8|2023-04-04|A|Chelsea|0|0|away
9|9|2022-10-01|H|Brighton|3|3|home
10|10|2022-10-09|A|Arsenal|2|3|away
11|11|2022-10-16|H|Man City|1|0|home
12|12|2022-10-19|H|West Ham|1|0|home
13|13|2022-10-22|A|Nott'm Forest|0|1|away
14|14|2022-10-29|H|Leeds|1|2|home
15|15|2022-11-06|A|Tottenham|2|1|away
16|16|2022-11-12|H|Southampton|3|1|home
17|17|2022-12-26|A|Aston Villa|3|1|away
18|18|2022-12-30|H|Leicester|2|1|home
19|19|2023-01-02|A|Brentford|1|3|away
20|20|2023-01-14|A|Brighton|0|3|away
21|21|2023-01-21|H|Chelsea|0|0|home
22|22|2023-02-04|A|Wolves|0|3|away
23|23|2023-02-13|H|Everton|2|0|home
24|24|2023-02-18|A|Newcastle|2|0|away
25|25|2023-02-25|A|Crystal Palace|0|0|away
26|26|2023-03-05|H|Man United|7|0|home
27|27|2023-03-11|A|Bournemouth|0|1|away
28|28|2023-05-03|H|Fulham|1|0|home
29|29|2023-04-01|A|Man City|1|4|away
30|30|2023-04-09|H|Arsenal|2|2|home
31|31|2023-04-17|A|Leeds|6|1|away
32|32|2023-04-22|H|Nott'm Forest|3|2|home
33|33|2023-04-26|A|West Ham|2|1|away
34|34|2023-04-30|H|Tottenham|4|3|home
35|35|2023-05-06|H|Brentford|1|0|home
36|36|2023-05-15|A|Leicester|3|0|away
37|37|2023-05-20|H|Aston Villa|1|1|home
38|38|2023-05-28|A|Southampton|4|4|away

TEAMPIVOT|Newcastle|P38 W19 D14 L5 GF68 GA33 PTS71
1|1|2022-08-06|H|Nott'm Forest|2|0|home
2|2|2022-08-13|A|Brighton|0|0|away
3|3|2022-08-21|H|Man City|3|3|home
4|4|2022-08-28|A|Wolves|1|1|away
5|5|2022-08-31|A|Liverpool|1|2|away
6|6|2022-09-03|H|Crystal Palace|0|0|home
7|7|2023-04-05|A|West Ham|5|1|away
8|8|2022-09-17|H|Bournemouth|1|1|home
9|9|2022-10-01|A|Fulham|4|1|away
10|10|2022-10-08|H|Brentford|5|1|home
11|11|2022-10-16|A|Man United|0|0|away
12|12|2022-10-19|H|Everton|1|0|home
13|13|2022-10-23|A|Tottenham|2|1|away
14|14|2022-10-29|H|Aston Villa|4|0|home
15|15|2022-11-06|A|Southampton|4|1|away
16|16|2022-11-12|H|Chelsea|1|0|home
17|17|2022-12-26|A|Leicester|3|0|away
18|18|2022-12-31|H|Leeds|0|0|home
19|19|2023-01-03|A|Arsenal|0|0|away
20|20|2023-01-15|H|Fulham|1|0|home
21|21|2023-01-21|A|Crystal Palace|0|0|away
22|22|2023-02-04|H|West Ham|1|1|home
23|23|2023-02-11|A|Bournemouth|1|1|away
24|24|2023-02-18|H|Liverpool|0|2|home
25|25|2023-05-18|H|Brighton|4|1|home
26|26|2023-03-04|A|Man City|0|2|away
27|27|2023-03-12|H|Wolves|2|1|home
28|28|2023-03-17|A|Nott'm Forest|2|1|away
29|29|2023-04-02|H|Man United|2|0|home
30|30|2023-04-08|A|Brentford|2|1|away
31|31|2023-04-15|A|Aston Villa|0|3|away
32|32|2023-04-23|H|Tottenham|6|1|home
33|33|2023-04-27|A|Everton|4|1|away
34|34|2023-04-30|H|Southampton|3|1|home
35|35|2023-05-07|H|Arsenal|0|2|home
36|36|2023-05-13|A|Leeds|2|2|away
37|37|2023-05-22|H|Leicester|0|0|home
38|38|2023-05-28|A|Chelsea|1|1|away

TEAMPIVOT|Nott'm Forest|P38 W9 D11 L18 GF38 GA68 PTS38
1|1|2022-08-06|A|Newcastle|0|2|away
2|2|2022-08-14|H|West Ham|1|0|home
3|3|2022-08-20|A|Everton|1|1|away
4|4|2022-08-28|H|Tottenham|0|2|home
5|5|2022-08-31|A|Man City|0|6|away
6|6|2022-09-03|H|Bournemouth|2|3|home
7|7|2023-04-04|A|Leeds|1|2|away
8|8|2022-09-16|H|Fulham|2|3|home
9|9|2022-10-03|A|Leicester|0|4|away
10|10|2022-10-10|H|Aston Villa|1|1|home
11|11|2022-10-15|A|Wolves|0|1|away
12|12|2022-10-18|A|Brighton|0|0|away
13|13|2022-10-22|H|Liverpool|1|0|home
14|14|2022-10-30|A|Arsenal|0|5|away
15|15|2022-11-05|H|Brentford|2|2|home
16|16|2022-11-12|H|Crystal Palace|1|0|home
17|17|2022-12-27|A|Man United|0|3|away
18|18|2023-01-01|H|Chelsea|1|1|home
19|19|2023-01-04|A|Southampton|1|0|away
20|20|2023-01-14|H|Leicester|2|0|home
21|21|2023-01-21|A|Bournemouth|1|1|away
22|22|2023-02-05|H|Leeds|1|0|home
23|23|2023-02-11|A|Fulham|0|2|away
24|24|2023-02-18|H|Man City|1|1|home
25|25|2023-02-25|A|West Ham|0|4|away
26|26|2023-03-05|H|Everton|2|2|home
27|27|2023-03-11|A|Tottenham|1|3|away
28|28|2023-03-17|H|Newcastle|1|2|home
29|29|2023-04-01|H|Wolves|1|1|home
30|30|2023-04-08|A|Aston Villa|0|2|away
31|31|2023-04-16|H|Man United|0|2|home
32|32|2023-04-22|A|Liverpool|2|3|away
33|33|2023-04-26|H|Brighton|3|1|home
34|34|2023-04-29|A|Brentford|1|2|away
35|35|2023-05-08|H|Southampton|4|3|home
36|36|2023-05-13|A|Chelsea|2|2|away
37|37|2023-05-20|H|Arsenal|1|0|home
38|38|2023-05-28|A|Crystal Palace|1|1|away

TEAMPIVOT|Crystal Palace|P38 W11 D12 L15 GF40 GA49 PTS45
1|1|2022-08-05|H|Arsenal|0|2|home
2|2|2022-08-15|A|Liverpool|1|1|away
3|3|2022-08-20|H|Aston Villa|3|1|home
4|4|2022-08-27|A|Man City|2|4|away
5|5|2022-08-30|H|Brentford|1|1|home
6|6|2022-09-03|A|Newcastle|0|0|away
7|7|2023-01-18|H|Man United|1|1|home
8|8|2023-03-15|A|Brighton|0|1|away
9|9|2022-10-01|H|Chelsea|1|2|home
10|10|2022-10-09|H|Leeds|2|1|home
11|11|2022-10-15|A|Leicester|0|0|away
12|12|2022-10-18|H|Wolves|2|1|home
13|13|2022-10-22|A|Everton|0|3|away
14|14|2022-10-29|H|Southampton|1|0|home
15|15|2022-11-06|A|West Ham|2|1|away
16|16|2022-11-12|A|Nott'm Forest|0|1|away
17|17|2022-12-26|H|Fulham|0|3|home
18|18|2022-12-31|A|Bournemouth|2|0|away
19|19|2023-01-04|H|Tottenham|0|4|home
20|20|2023-01-15|A|Chelsea|0|1|away
21|21|2023-01-21|H|Newcastle|0|0|home
22|22|2023-02-04|A|Man United|1|2|away
23|23|2023-02-11|H|Brighton|1|1|home
24|24|2023-02-18|A|Brentford|1|1|away
25|25|2023-02-25|H|Liverpool|0|0|home
26|26|2023-03-04|A|Aston Villa|0|1|away
27|27|2023-03-11|H|Man City|0|1|home
28|28|2023-03-19|A|Arsenal|1|4|away
29|29|2023-04-01|H|Leicester|2|1|home
30|30|2023-04-09|A|Leeds|5|1|away
31|31|2023-04-15|A|Southampton|2|0|away
32|32|2023-04-22|H|Everton|0|0|home
33|33|2023-04-25|A|Wolves|0|2|away
34|34|2023-04-29|H|West Ham|4|3|home
35|35|2023-05-06|A|Tottenham|0|1|away
36|36|2023-05-13|H|Bournemouth|2|0|home
37|37|2023-05-20|A|Fulham|2|2|away
