date,comp,venue,hg,ag,S,side,dShare,effective,zoned
2024-10-01,CUP,home,2,1,63.5,TA,6.7,9,WINDRAW,H,R3,R4
2024-10-01,CUP,home,0,2,87.2,TB,6.4,6,STRONG,A,R4,R3
2024-10-01,CUP,home,0,1,66.7,TA,20.8,7,WIN,A,R4,R4
2024-10-02,CUP,home,3,0,54.2,TA,9.4,7,LEAN,H,R4,R4
2024-10-02,CUP,home,2,3,48.0,TB,6.0,8,TOSS,A,R3,R4
2024-10-02,CUP,home,5,1,88.6,TA,6.8,7,STRONG,H,R4,R4
2024-10-05,RPL,home,2,2,63.5,TA,0.0,8,WINDRAW,D,R3,R4
2024-10-05,RPL,home,2,0,61.4,TA,4.5,7,WINDRAW,H,R4,R3
2024-10-05,RPL,home,3,0,71.7,TB,8.7,7,GATED->WINDRAW,H,R3,R7
2024-10-05,RPL,home,1,0,89.1,TA,3.3,8,STRONG,H,R3,R4
2024-10-06,RPL,home,1,2,54.8,TB,8.3,6,LEAN,A,R4,R5
2024-10-06,RPL,home,1,1,52.3,TB,11.4,6,LEAN,D,R5,R7
2024-10-06,RPL,home,4,0,53.3,TB,4.3,8,LEAN,H,R4,R7
2024-10-06,RPL,home,1,0,85.2,TA,11.4,8,STRONG,H,R5,R7
2024-10-18,RPL,home,2,3,80.2,TA,7.3,8,WIN,A,R13,R12
2024-10-18,RPL,home,0,5,84.3,TB,5.9,10,WIN,A,R13,R13
2024-10-19,RPL,home,0,1,71.7,TB,8.7,7,WIN,A,R13,R13
2024-10-19,RPL,home,2,0,73.2,TB,8.0,11,WIN,H,R13,R13
2024-10-19,RPL,home,1,1,73.1,TB,0.0,10,WIN,D,R14,R14
2024-10-19,RPL,home,0,3,76.1,TB,0.0,9,GATED->WINDRAW,A,R14,R13
2024-10-20,RPL,home,2,2,79.2,TA,4.2,8,GATED->WINDRAW,D,R15,R14
2024-10-20,RPL,home,0,4,48.9,TB,10.9,9,TOSS,A,R15,R14
2024-10-22,CUP,home,1,0,60.2,TA,2.8,11,WINDRAW,H,R3,R4
2024-10-22,CUP,home,0,1,58.3,TB,9.3,10,WINDRAW,A,R3,R3
2024-10-22,CUP,home,0,1,84.3,TB,12.0,10,WIN,A,R4,R4
2024-10-23,CUP,home,0,1,55.8,TB,2.9,10,WINDRAW,A,R5,R3
2024-10-23,CUP,home,1,2,48.1,TA,14.8,10,TOSS,A,R4,R4
2024-10-23,CUP,home,2,0,64.8,TA,16.7,11,WINDRAW,H,R3,R4
2024-10-24,UECL LP,normal,2,0,,,,,NOCALL
2024-10-24,CUP,home,3,6,86.5,TB,10.6,9,STRONG,A,R4,R4
2024-10-26,RPL,home,0,0,78.0,TA,7.0,10,WIN,D,R4,R4
2024-10-26,RPL,home,1,1,62.0,TB,13.0,9,WINDRAW,D,R4,R3
2024-10-26,RPL,home,2,3,57.4,TA,8.3,11,WINDRAW,A,R7,R4
2024-10-27,RPL,home,3,4,78.8,TB,0.0,10,WIN,A,R4,R3
2024-10-27,RPL,home,1,2,62.5,TA,5.8,10,WINDRAW,A,R4,R4
2024-10-27,RPL,home,0,2,67.3,TB,3.8,10,WIN,A,R4,R5
2024-10-27,RPL,home,1,1,78.0,TA,7.0,9,WIN,D,R5,R8
2024-10-28,RPL,home,1,2,64.0,TB,3.0,10,WINDRAW,A,R4,R5
2024-11-01,RPL,home,1,1,67.0,TA,5.4,12,WIN,D,R5,R6
2024-11-02,RPL,home,0,2,44.4,TA,12.0,11,TOSS,A,R7,R6
2024-11-02,RPL,home,1,0,69.4,TA,10.2,11,WIN,H,R6,R6
2024-11-02,RPL,home,2,1,77.8,TA,15.7,11,WIN,H,R6,R7
2024-11-03,RPL,home,0,2,76.7,TA,6.7,13,WIN,A,R8,R7
2024-11-03,RPL,home,2,0,59.3,TA,16.7,11,WINDRAW,H,R8,R6
2024-11-03,RPL,home,1,1,50.9,TB,6.3,12,LEAN,D,R8,R7
2024-11-03,RPL,home,4,0,51.9,TA,0.0,11,LEAN,H,R6,R7
2024-11-09,RPL,home,2,1,58.6,TB,15.5,13,WINDRAW,H,R7,R6
2024-11-09,RPL,home,3,1,80.2,TA,10.3,13,WIN,H,R8,R6
2024-11-09,RPL,home,2,1,72.4,TA,13.8,13,WIN,H,R7,R6
2024-11-09,RPL,home,3,1,71.3,TA,10.7,14,WIN,H,R8,R6
2024-11-10,RPL,home,1,2,58.6,TB,6.9,14,WINDRAW,A,R7,R8
2024-11-10,RPL,home,1,2,87.1,TB,3.4,13,STRONG,A,R7,R8
2024-11-10,RPL,home,1,1,60.3,TA,6.0,13,WINDRAW,D,R8,R7
2024-11-10,RPL,home,4,0,59.5,TB,10.3,13,WINDRAW,H,R8,R7
2024-11-22,RPL,home,3,0,59.7,TA,9.7,16,WINDRAW,H,R12,R12
2024-11-23,RPL,home,1,2,41.0,TB,24.6,13,TOSS,A,R13,R14
2024-11-23,RPL,home,2,2,54.9,TB,11.5,14,LEAN,D,R14,R13
2024-11-23,RPL,home,0,1,68.9,TB,2.5,14,WIN,A,R14,R13
2024-11-23,RPL,home,5,2,59.0,TB,18.9,14,WINDRAW,H,R13,R14
2024-11-24,RPL,home,1,1,85.2,TB,0.0,14,STRONG,D,R15,R15
2024-11-24,RPL,home,2,1,61.5,TB,17.2,14,WINDRAW,H,R14,R14
2024-11-24,RPL,home,0,0,59.8,TB,29.5,14,WINDRAW,D,R15,R15
2024-11-26,CUP,home,3,0,42.6,TA,17.2,14,TOSS,H,R3,R4
2024-11-26,CUP,home,0,1,,,,,NOCALL
2024-11-27,CUP,home,1,2,65.6,TB,9.0,15,WIN,A,R3,R4
2024-11-27,CUP,home,2,1,48.4,TA,9.8,14,TOSS,H,R4,R4
2024-11-28,UECL LP,normal,0,3,,,,,NOCALL
2024-11-30,RPL,home,1,0,50.0,TB,11.5,14,LEAN,H,R4,R7
2024-11-30,RPL,home,2,2,45.3,TA,16.4,15,TOSS,D,R4,R4
2024-11-30,RPL,home,4,0,78.7,TA,4.9,14,WIN,H,R3,R6
2024-12-01,RPL,home,0,0,41.0,TA,26.2,14,TOSS,D,R7,R7
2024-12-01,RPL,home,0,3,48.4,TB,6.6,14,TOSS,A,R8,R4
2024-12-01,RPL,home,1,3,63.4,TA,12.7,16,WINDRAW,A,R8,R8
2024-12-01,RPL,home,2,3,90.2,TA,6.6,14,STRONG,A,R4,R7
2024-12-02,RPL,home,1,1,54.1,TB,11.5,14,LEAN,D,R5,R8
2024-12-07,RPL,home,2,3,55.7,TB,15.6,14,WINDRAW,A,R6,R7
2024-12-07,RPL,home,3,1,72.1,TA,14.8,13,WIN,H,R7,R6
2024-12-07,RPL,home,3,0,56.6,TA,2.5,15,WINDRAW,H,R6,R7
2024-12-07,RPL,home,1,2,72.7,TA,7.0,15,WIN,A,R6,R7
2024-12-08,RPL,home,1,0,44.3,TB,14.8,13,TOSS,H,R6,R8
2024-12-08,RPL,home,4,1,77.0,TA,2.5,14,WIN,H,R6,R7
2024-12-08,RPL,home,0,1,63.9,TB,13.9,14,WINDRAW,A,R7,R8
2024-12-08,RPL,home,0,0,49.2,TB,8.2,15,TOSS,D,R7,R7
2024-12-12,UECL LP,normal,1,2,,,,,NOCALL
2024-12-12,UECL LP,normal,2,0,,,,,NOCALL
2024-12-19,UECL LP,normal,3,1,,,,,NOCALL
2025-02-28,RPL,home,1,1,59.8,TB,8.2,14,WINDRAW,D,R83,R82
2025-03-01,RPL,home,2,1,62.3,TA,2.5,14,WINDRAW,H,R83,R84
2025-03-01,RPL,home,1,1,54.9,TA,2.5,15,LEAN,D,R83,R84
2025-03-01,RPL,home,2,1,69.7,TB,11.5,14,GATED->WINDRAW,H,R84,R84
2025-03-01,RPL,home,0,0,54.9,TA,13.9,14,LEAN,D,R84,R83
2025-03-02,RPL,home,1,0,53.3,TA,11.5,14,LEAN,H,R84,R84
2025-03-02,RPL,home,1,1,43.4,TB,13.9,14,TOSS,D,R85,R84
2025-03-02,RPL,home,2,0,51.6,TB,0.0,14,LEAN,H,R85,R84
2025-03-07,RPL,home,1,1,62.3,TA,3.3,14,WINDRAW,D,R7,R6
2025-03-07,RPL,home,0,3,75.4,TB,10.4,16,WIN,A,R6,R6
2025-03-08,RPL,home,1,0,59.0,TA,18.0,14,WINDRAW,H,R7,R6
2025-03-08,RPL,home,4,0,50.0,TA,19.5,15,LEAN,H,R6,R8
2025-03-08,RPL,home,0,2,84.3,TB,6.0,16,WIN,A,R6,R7
2025-03-08,RPL,home,1,2,69.4,TB,9.7,16,WIN,A,R6,R6
2025-03-09,RPL,home,0,2,48.4,TB,10.7,14,TOSS,A,R8,R8
2025-03-09,RPL,home,2,1,52.5,TB,10.7,14,LEAN,H,R8,R7
2025-03-11,CUP,home,1,2,57.0,TB,15.6,15,WINDRAW,A,R3,R4
2025-03-11,CUP,home,1,2,47.8,TA,7.5,17,TOSS,A,R4,R4
2025-03-12,CUP,home,2,3,54.1,TB,16.4,14,LEAN,A,R3,R3
2025-03-12,CUP,home,2,1,65.6,TB,0.0,14,WIN,H,R4,R4
2025-03-12,CUP,home,2,1,54.7,TA,12.5,15,LEAN,H,R1,R1
2025-03-12,CUP,home,0,1,53.3,TB,14.8,14,LEAN,A,R4,R4
2025-03-12,CUP,home,3,0,,,,,NOCALL
2025-03-12,CUP,home,1,0,,,,,NOCALL
2025-03-15,RPL,home,4,0,55.5,TA,18.8,15,WINDRAW,H,R4,R6
2025-03-15,RPL,home,1,1,57.4,TB,12.3,14,WINDRAW,D,R7,R3
2025-03-15,RPL,home,2,1,56.6,TB,11.5,13,WINDRAW,H,R3,R3
2025-03-15,RPL,home,1,0,62.3,TA,2.5,14,WINDRAW,H,R7,R7
2025-03-16,RPL,home,1,2,68.9,TB,8.2,15,WIN,A,R4,R4
2025-03-16,RPL,home,0,1,59.8,TA,13.1,14,WINDRAW,A,R4,R5
2025-03-16,RPL,home,1,0,86.9,TA,6.6,14,STRONG,H,R4,R9
2025-03-16,RPL,home,2,1,61.5,TB,10.7,14,WINDRAW,H,R4,R4
2025-03-28,RPL,home,5,1,64.8,TB,10.7,14,WINDRAW,H,R13,R13
2025-03-29,RPL,home,2,0,56.6,TA,9.0,14,WINDRAW,H,R13,R14
2025-03-29,RPL,home,5,1,59.0,TA,13.1,14,WINDRAW,H,R14,R14
2025-03-29,RPL,home,2,0,68.0,TA,9.0,14,WIN,H,R14,R13
2025-03-30,RPL,home,0,0,45.9,TA,10.7,14,TOSS,D,R15,R14
2025-03-30,RPL,home,5,0,56.6,TA,15.6,14,WINDRAW,H,R14,R15
2025-03-30,RPL,home,4,0,70.1,TA,7.5,17,WIN,H,R14,R14
2025-03-31,RPL,home,2,3,70.5,TB,14.8,14,WIN,A,R15,R15
2025-04-04,RPL,home,1,2,62.3,TB,12.3,14,WINDRAW,A,R6,R6
2025-04-05,RPL,home,0,0,56.6,TB,9.0,14,WINDRAW,D,R6,R6
2025-04-05,RPL,home,1,0,46.7,TB,8.2,14,TOSS,H,R6,R5
2025-04-05,RPL,home,1,1,59.0,TB,13.9,14,WINDRAW,D,R8,R6
2025-04-05,RPL,home,1,1,52.5,TB,21.3,14,LEAN,D,R8,R6
2025-04-06,RPL,home,3,1,53.1,TB,4.7,15,LEAN,H,R8,R8
2025-04-06,RPL,home,4,1,42.6,TA,24.6,15,TOSS,H,R8,R8
2025-04-06,RPL,home,0,3,47.7,TA,12.5,15,TOSS,A,R6,R7
2025-04-11,RPL,home,1,2,50.7,TB,9.7,16,LEAN,A,R5,R5
2025-04-12,RPL,home,2,1,47.5,TB,12.3,15,TOSS,H,R7,R6
2025-04-12,RPL,home,0,2,54.9,TB,4.9,14,LEAN,A,R8,R6
2025-04-12,RPL,home,1,1,86.9,TB,5.7,15,STRONG,D,R8,R6
2025-04-12,RPL,home,1,0,49.2,TB,9.8,14,TOSS,H,R7,R7
2025-04-13,RPL,home,1,0,60.4,TA,6.0,13,WINDRAW,H,R8,R8
2025-04-13,RPL,home,1,3,55.7,TB,16.4,14,WINDRAW,A,R7,R8
2025-04-13,RPL,home,4,1,60.7,TA,8.2,14,WINDRAW,H,R8,R8
2025-04-15,CUP,home,2,1,56.7,TA,9.7,16,WINDRAW,H,R3,R3
2025-04-15,CUP,home,3,0,42.9,TA,17.1,2,TOSS,H,R4,R34
2025-04-16,CUP,home,0,0,56.0,TB,4.5,16,WINDRAW,D,R4,R4
2025-04-16,CUP,home,2,0,65.6,TA,10.9,15,WIN,H,R3,R4
2025-04-19,RPL,home,2,3,61.7,TB,15.6,15,WINDRAW,A,R6,R4
2025-04-19,RPL,home,3,1,49.3,TB,9.3,18,TOSS,H,R6,R4
2025-04-19,RPL,home,3,0,91.8,TA,4.9,14,STRONG,H,R4,R7
2025-04-19,RPL,home,2,1,41.0,TB,20.5,14,TOSS,H,R7,R8
2025-04-20,RPL,home,1,1,63.1,TA,20.5,14,WINDRAW,D,R4,R7
2025-04-20,RPL,home,3,1,53.3,TA,12.3,14,LEAN,H,R4,R8
2025-04-20,RPL,home,0,2,74.6,TB,11.5,14,WIN,A,R7,R4
2025-04-20,RPL,home,1,0,87.7,TA,9.8,14,STRONG,H,R4,R7
2025-04-25,RPL,home,2,3,48.4,TB,8.2,13,TOSS,A,R6,R6
2025-04-26,RPL,home,1,1,72.1,TB,9.0,14,WIN,D,R6,R6
2025-04-26,RPL,home,1,0,81.3,TB,3.0,16,WIN,H,R7,R7
2025-04-26,RPL,home,1,1,47.7,TA,9.4,15,TOSS,D,R6,R7
2025-04-26,RPL,home,1,2,53.3,TB,9.0,15,LEAN,A,R7,R6
2025-04-27,RPL,home,2,2,58.2,TB,21.3,14,WINDRAW,D,R7,R8
2025-04-27,RPL,home,2,0,49.2,TB,7.4,14,TOSS,H,R7,R8
2025-04-27,RPL,home,2,1,62.7,TA,11.9,17,WINDRAW,H,R7,R7
2025-04-29,CUP,home,2,1,45.5,TB,24.6,16,TOSS,H,R3,R3
2025-04-30,CUP,home,0,2,50.0,TB,13.4,16,LEAN,A,R4,R4
2025-04-30,CUP,home,1,2,52.2,TB,11.9,16,LEAN,A,R1,R4
2025-04-30,CUP,home,2,0,57.0,TA,15.6,15,WINDRAW,H,R4,R4
2025-05-02,RPL,home,1,0,59.0,TB,23.8,14,WINDRAW,H,R5,R7
2025-05-03,RPL,home,2,1,49.2,TA,18.9,14,TOSS,H,R8,R6
2025-05-03,RPL,home,1,1,69.4,TA,6.7,16,WIN,D,R3,R6
2025-05-04,RPL,home,1,1,54.5,TB,12.7,16,LEAN,D,R8,R4
2025-05-04,RPL,home,0,0,55.7,TB,11.5,15,WINDRAW,D,R7,R4
2025-05-04,RPL,home,1,1,88.3,TB,2.3,15,STRONG,D,R7,R4
2025-05-04,RPL,home,2,1,92.6,TA,2.5,14,STRONG,H,R4,R8
2025-05-05,RPL,home,1,3,69.4,TB,2.2,16,WIN,A,R8,R6
2025-05-10,RPL,home,1,0,45.5,TB,12.7,16,TOSS,H,R6,R7
2025-05-10,RPL,home,0,1,74.6,TB,5.7,14,WIN,A,R8,R6
2025-05-10,RPL,home,1,1,56.0,TA,18.7,16,WINDRAW,D,R7,R6
2025-05-11,RPL,home,3,2,58.2,TB,15.6,14,WINDRAW,H,R9,R7
2025-05-11,RPL,home,2,0,50.0,TB,23.6,17,LEAN,H,R6,R7
2025-05-11,RPL,home,0,1,82.8,TB,4.9,15,WIN,A,R7,R8
2025-05-11,RPL,home,1,0,56.6,TB,22.1,14,WINDRAW,H,R8,R7
2025-05-12,RPL,home,5,2,61.5,TB,8.2,14,WINDRAW,H,R8,R7
2025-05-15,CUP,home,1,2,57.1,TB,5.7,17,WINDRAW,A,R4,R4
2025-05-17,RPL,home,3,2,67.2,TB,13.9,15,WIN,H,R7,R6
2025-05-17,RPL,home,1,2,50.0,TB,8.2,14,LEAN,A,R7,R7
2025-05-17,RPL,home,1,1,41.0,TB,35.2,14,TOSS,D,R5,R6
2025-05-18,RPL,home,1,1,44.3,TA,18.0,14,TOSS,D,R7,R8
2025-05-18,RPL,home,2,1,83.6,TA,4.9,15,WIN,H,R7,R7
2025-05-18,RPL,home,0,2,60.4,TB,2.2,17,WINDRAW,A,R6,R3
2025-05-18,RPL,home,0,1,54.5,TB,20.9,16,LEAN,A,R3,R8
2025-05-19,RPL,home,1,4,72.1,TB,4.9,14,WIN,A,R1,R8
2025-05-19,RPL,home,2,0,82.8,TA,10.2,15,WIN,H,R9,R2
2025-05-19,RPL,home,1,1,54.9,TB,17.2,14,LEAN,D,R1,R1
2025-05-19,RPL,home,1,1,53.3,TA,6.6,14,LEAN,D,R2,R1
